fips,Date,R0,Cases,Tier
18129,2020-11-22,0.9,56,1
18131,2020-11-22,0.9,75,1
18133,2020-11-22,0.9,13,1
18135,2020-11-22,0.9,71,1
18137,2020-11-22,0.9,3,3
18139,2020-11-22,0.9,96,3
18141,2020-11-22,0.9,85,3
18143,2020-11-22,0.9,90,3
18145,2020-11-22,0.9,31,4
18147,2020-11-22,0.9,55,2
18149,2020-11-22,0.9,10,4
18151,2020-11-22,0.9,53,2
18153,2020-11-22,0.9,59,4
18155,2020-11-22,0.9,26,3
18157,2020-11-22,0.9,18,3
18159,2020-11-22,0.9,75,1
18161,2020-11-22,0.9,19,1
18163,2020-11-22,0.9,7,4
18165,2020-11-22,0.9,96,1
18167,2020-11-22,0.9,63,3
18169,2020-11-22,0.9,80,3
18171,2020-11-22,0.9,77,4
18173,2020-11-22,0.9,54,4
18175,2020-11-22,0.9,43,4
18177,2020-11-22,0.9,97,1
18179,2020-11-22,0.9,19,3
18181,2020-11-22,0.9,72,4
18183,2020-11-22,0.9,59,2
19001,2020-11-22,0.9,85,2
19003,2020-11-22,0.9,84,1
19005,2020-11-22,0.9,20,1
19007,2020-11-22,0.9,33,1
19009,2020-11-22,0.9,68,4
19011,2020-11-22,0.9,41,4
19013,2020-11-22,0.9,31,3
19015,2020-11-22,0.9,31,4
19017,2020-11-22,0.9,73,4
19019,2020-11-22,0.9,24,3
19021,2020-11-22,0.9,74,1
19023,2020-11-22,0.9,93,3
19025,2020-11-22,0.9,40,2
19027,2020-11-22,0.9,84,2
19029,2020-11-22,0.9,68,4
19031,2020-11-22,0.9,6,1
19033,2020-11-22,0.9,81,4
19035,2020-11-22,0.9,14,3
19037,2020-11-22,0.9,15,3
19039,2020-11-22,0.9,30,1
19041,2020-11-22,0.9,14,4
19043,2020-11-22,0.9,85,3
19045,2020-11-22,0.9,56,1
19047,2020-11-22,0.9,11,3
19049,2020-11-22,0.9,53,1
19051,2020-11-22,0.9,19,1
19053,2020-11-22,0.9,81,4
19055,2020-11-22,0.9,34,1
19057,2020-11-22,0.9,17,3
19059,2020-11-22,0.9,7,1
19061,2020-11-22,0.9,29,1
19063,2020-11-22,0.9,14,2
19065,2020-11-22,0.9,1,2
19067,2020-11-22,0.9,8,4
19069,2020-11-22,0.9,83,4
19071,2020-11-22,0.9,10,1
19073,2020-11-22,0.9,32,3
19075,2020-11-22,0.9,24,1
19077,2020-11-22,0.9,28,3
19079,2020-11-22,0.9,18,1
19081,2020-11-22,0.9,74,4
19083,2020-11-22,0.9,20,4
19085,2020-11-22,0.9,29,4
19087,2020-11-22,0.9,86,2
19089,2020-11-22,0.9,83,2
19091,2020-11-22,0.9,31,1
19093,2020-11-22,0.9,59,4
19095,2020-11-22,0.9,42,2
19097,2020-11-22,0.9,10,3
19099,2020-11-22,0.9,85,4
19101,2020-11-22,0.9,74,2
19103,2020-11-22,0.9,37,1
19105,2020-11-22,0.9,10,1
19107,2020-11-22,0.9,31,4
19109,2020-11-22,0.9,12,4
19111,2020-11-22,0.9,46,2
19113,2020-11-22,0.9,6,2
19115,2020-11-22,0.9,47,3
19117,2020-11-22,0.9,69,2
19119,2020-11-22,0.9,72,1
19121,2020-11-22,0.9,2,4
19123,2020-11-22,0.9,63,2
19125,2020-11-22,0.9,87,2
19127,2020-11-22,0.9,49,3
19129,2020-11-22,0.9,69,2
19131,2020-11-22,0.9,43,4
19133,2020-11-22,0.9,37,2
19135,2020-11-22,0.9,43,1
19137,2020-11-22,0.9,23,1
19139,2020-11-22,0.9,95,4
19141,2020-11-22,0.9,94,2
19143,2020-11-22,0.9,88,2
19145,2020-11-22,0.9,85,3
19147,2020-11-22,0.9,94,4
19149,2020-11-22,0.9,40,1
19151,2020-11-22,0.9,20,4
19153,2020-11-22,0.9,87,1
19155,2020-11-22,0.9,63,1
19157,2020-11-22,0.9,44,3
19159,2020-11-22,0.9,75,1
19161,2020-11-22,0.9,62,2
19163,2020-11-22,0.9,35,2
19165,2020-11-22,0.9,82,2
19167,2020-11-22,0.9,85,4
19169,2020-11-22,0.9,35,2
19171,2020-11-22,0.9,77,4
19173,2020-11-22,0.9,23,1
19175,2020-11-22,0.9,85,2
19177,2020-11-22,0.9,100,1
19179,2020-11-22,0.9,70,4
19181,2020-11-22,0.9,93,2
19183,2020-11-22,0.9,93,3
19185,2020-11-22,0.9,57,1
19187,2020-11-22,0.9,65,3
19189,2020-11-22,0.9,63,4
19191,2020-11-22,0.9,53,1
19193,2020-11-22,0.9,32,3
19195,2020-11-22,0.9,66,1
19197,2020-11-22,0.9,60,4
20001,2020-11-22,0.9,46,1
20003,2020-11-22,0.9,17,1
20005,2020-11-22,0.9,95,2
20007,2020-11-22,0.9,78,3
20009,2020-11-22,0.9,98,3
20011,2020-11-22,0.9,92,4
20013,2020-11-22,0.9,61,4
20015,2020-11-22,0.9,33,4
20017,2020-11-22,0.9,44,4
20019,2020-11-22,0.9,24,4
20021,2020-11-22,0.9,24,4
20023,2020-11-22,0.9,11,2
20025,2020-11-22,0.9,46,4
20027,2020-11-22,0.9,52,2
20029,2020-11-22,0.9,23,1
20031,2020-11-22,0.9,75,1
20033,2020-11-22,0.9,44,1
20035,2020-11-22,0.9,2,3
20037,2020-11-22,0.9,30,2
20039,2020-11-22,0.9,49,2
20041,2020-11-22,0.9,2,4
20043,2020-11-22,0.9,89,3
20045,2020-11-22,0.9,17,3
20047,2020-11-22,0.9,94,4
20049,2020-11-22,0.9,93,3
20051,2020-11-22,0.9,8,4
20053,2020-11-22,0.9,77,2
20055,2020-11-22,0.9,36,3
20057,2020-11-22,0.9,3,4
20059,2020-11-22,0.9,17,2
20061,2020-11-22,0.9,24,2
20063,2020-11-22,0.9,15,3
20065,2020-11-22,0.9,75,1
20067,2020-11-22,0.9,54,3
20069,2020-11-22,0.9,54,1
20071,2020-11-22,0.9,61,3
20073,2020-11-22,0.9,17,1
20075,2020-11-22,0.9,56,4
20077,2020-11-22,0.9,66,1
20079,2020-11-22,0.9,32,2
20081,2020-11-22,0.9,29,2
20083,2020-11-22,0.9,69,3
20085,2020-11-22,0.9,47,3
20087,2020-11-22,0.9,47,3
20089,2020-11-22,0.9,44,3
20091,2020-11-22,0.9,60,3
20093,2020-11-22,0.9,90,3
20095,2020-11-22,0.9,8,4
20097,2020-11-22,0.9,80,4
20099,2020-11-22,0.9,70,3
20101,2020-11-22,0.9,93,2
20103,2020-11-22,0.9,7,2
20105,2020-11-22,0.9,45,1
20107,2020-11-22,0.9,81,2
20109,2020-11-22,0.9,51,3
20111,2020-11-22,0.9,46,2
20113,2020-11-22,0.9,43,2
20115,2020-11-22,0.9,72,1
20117,2020-11-22,0.9,57,4
20119,2020-11-22,0.9,13,3
20121,2020-11-22,0.9,75,1
20123,2020-11-22,0.9,98,2
20125,2020-11-22,0.9,53,1
20127,2020-11-22,0.9,10,3
20129,2020-11-22,0.9,37,2
20131,2020-11-22,0.9,5,2
20133,2020-11-22,0.9,2,3
20135,2020-11-22,0.9,17,2
20137,2020-11-22,0.9,50,3
20139,2020-11-22,0.9,76,2
20141,2020-11-22,0.9,94,3
20143,2020-11-22,0.9,25,2
20145,2020-11-22,0.9,77,4
20147,2020-11-22,0.9,71,3
20149,2020-11-22,0.9,75,2
20151,2020-11-22,0.9,95,2
20153,2020-11-22,0.9,16,1
20155,2020-11-22,0.9,95,1
20157,2020-11-22,0.9,72,3
20159,2020-11-22,0.9,13,1
20161,2020-11-22,0.9,73,2
20163,2020-11-22,0.9,14,3
20165,2020-11-22,0.9,79,4
20167,2020-11-22,0.9,44,1
20169,2020-11-22,0.9,51,1
20171,2020-11-22,0.9,7,3
20173,2020-11-22,0.9,84,2
20175,2020-11-22,0.9,19,2
20177,2020-11-22,0.9,5,4
20179,2020-11-22,0.9,22,2
20181,2020-11-22,0.9,81,2
20183,2020-11-22,0.9,94,4
20185,2020-11-22,0.9,66,1
20187,2020-11-22,0.9,61,1
20189,2020-11-22,0.9,93,4
20191,2020-11-22,0.9,72,2
20193,2020-11-22,0.9,10,3
20195,2020-11-22,0.9,37,1
20197,2020-11-22,0.9,89,2
20199,2020-11-22,0.9,80,1
20201,2020-11-22,0.9,46,4
20203,2020-11-22,0.9,55,2
20205,2020-11-22,0.9,89,2
20207,2020-11-22,0.9,32,4
20209,2020-11-22,0.9,38,2
21001,2020-11-22,0.9,17,3
21003,2020-11-22,0.9,67,2
21005,2020-11-22,0.9,28,1
21007,2020-11-22,0.9,85,3
21009,2020-11-22,0.9,63,1
21011,2020-11-22,0.9,16,1
21013,2020-11-22,0.9,72,1
21015,2020-11-22,0.9,29,3
21017,2020-11-22,0.9,52,1
21019,2020-11-22,0.9,25,3
21021,2020-11-22,0.9,93,2
21023,2020-11-22,0.9,24,2
21025,2020-11-22,0.9,91,3
21027,2020-11-22,0.9,62,3
21029,2020-11-22,0.9,6,3
21031,2020-11-22,0.9,29,1
21033,2020-11-22,0.9,33,2
21035,2020-11-22,0.9,49,1
21037,2020-11-22,0.9,69,2
21039,2020-11-22,0.9,82,4
21041,2020-11-22,0.9,5,2
21043,2020-11-22,0.9,29,2
21045,2020-11-22,0.9,61,3
21047,2020-11-22,0.9,96,1
21049,2020-11-22,0.9,52,3
21051,2020-11-22,0.9,53,1
21053,2020-11-22,0.9,42,3
21055,2020-11-22,0.9,64,1
21057,2020-11-22,0.9,45,4
21059,2020-11-22,0.9,70,2
21061,2020-11-22,0.9,2,2
21063,2020-11-22,0.9,1,4
21065,2020-11-22,0.9,56,4
21067,2020-11-22,0.9,8,1
21069,2020-11-22,0.9,81,1
21071,2020-11-22,0.9,45,1
21073,2020-11-22,0.9,99,2
21075,2020-11-22,0.9,76,1
21077,2020-11-22,0.9,50,3
21079,2020-11-22,0.9,38,4
21081,2020-11-22,0.9,2,2
21083,2020-11-22,0.9,88,4
21085,2020-11-22,0.9,61,3
21087,2020-11-22,0.9,35,3
21089,2020-11-22,0.9,65,3
21091,2020-11-22,0.9,92,3
21093,2020-11-22,0.9,91,4
21095,2020-11-22,0.9,87,3
21097,2020-11-22,0.9,12,2
21099,2020-11-22,0.9,34,1
21101,2020-11-22,0.9,56,1
21103,2020-11-22,0.9,4,2
21105,2020-11-22,0.9,49,2
21107,2020-11-22,0.9,22,3
21109,2020-11-22,0.9,52,2
21111,2020-11-22,0.9,6,3
21113,2020-11-22,0.9,82,1
21115,2020-11-22,0.9,49,2
21117,2020-11-22,0.9,59,1
21119,2020-11-22,0.9,98,2
21121,2020-11-22,0.9,50,4
21123,2020-11-22,0.9,86,4
21125,2020-11-22,0.9,19,1
21127,2020-11-22,0.9,43,3
21129,2020-11-22,0.9,97,2
21131,2020-11-22,0.9,80,2
21133,2020-11-22,0.9,58,3
21135,2020-11-22,0.9,10,3
21137,2020-11-22,0.9,68,3
21139,2020-11-22,0.9,87,3
21141,2020-11-22,0.9,39,1
21143,2020-11-22,0.9,26,2
21145,2020-11-22,0.9,6,3
21147,2020-11-22,0.9,42,4
21149,2020-11-22,0.9,35,1
21151,2020-11-22,0.9,51,1
21153,2020-11-22,0.9,99,2
21155,2020-11-22,0.9,48,1
21157,2020-11-22,0.9,78,1
21159,2020-11-22,0.9,71,3
21161,2020-11-22,0.9,91,2
21163,2020-11-22,0.9,23,4
21165,2020-11-22,0.9,31,1
21167,2020-11-22,0.9,62,3
21169,2020-11-22,0.9,56,4
21171,2020-11-22,0.9,53,1
21173,2020-11-22,0.9,61,3
21175,2020-11-22,0.9,70,3
21177,2020-11-22,0.9,3,4
21179,2020-11-22,0.9,26,3
21181,2020-11-22,0.9,34,3
21183,2020-11-22,0.9,32,4
21185,2020-11-22,0.9,69,3
21187,2020-11-22,0.9,52,3
21189,2020-11-22,0.9,56,3
21191,2020-11-22,0.9,100,4
21193,2020-11-22,0.9,95,4
21195,2020-11-22,0.9,96,3
21197,2020-11-22,0.9,23,1
21199,2020-11-22,0.9,66,1
21201,2020-11-22,0.9,19,1
21203,2020-11-22,0.9,74,3
21205,2020-11-22,0.9,57,3
21207,2020-11-22,0.9,2,4
21209,2020-11-22,0.9,14,3
21211,2020-11-22,0.9,89,2
21213,2020-11-22,0.9,45,2
21215,2020-11-22,0.9,42,1
21217,2020-11-22,0.9,52,1
21219,2020-11-22,0.9,10,4
21221,2020-11-22,0.9,3,1
21223,2020-11-22,0.9,91,1
21225,2020-11-22,0.9,95,4
21227,2020-11-22,0.9,22,1
21229,2020-11-22,0.9,42,4
21231,2020-11-22,0.9,27,2
21233,2020-11-22,0.9,17,3
21235,2020-11-22,0.9,97,2
21237,2020-11-22,0.9,91,4
21239,2020-11-22,0.9,36,3
22001,2020-11-22,0.9,16,4
22003,2020-11-22,0.9,61,1
22005,2020-11-22,0.9,14,3
22007,2020-11-22,0.9,90,3
22009,2020-11-22,0.9,90,3
22011,2020-11-22,0.9,69,4
22013,2020-11-22,0.9,34,1
22015,2020-11-22,0.9,65,3
22017,2020-11-22,0.9,51,2
22019,2020-11-22,0.9,95,4
22021,2020-11-22,0.9,34,4
22023,2020-11-22,0.9,57,4
22025,2020-11-22,0.9,28,1
22027,2020-11-22,0.9,17,1
22029,2020-11-22,0.9,9,1
22031,2020-11-22,0.9,39,3
22033,2020-11-22,0.9,79,1
22035,2020-11-22,0.9,46,2
22037,2020-11-22,0.9,89,4
22039,2020-11-22,0.9,74,4
22041,2020-11-22,0.9,99,4
22043,2020-11-22,0.9,17,3
22045,2020-11-22,0.9,49,3
22047,2020-11-22,0.9,61,1
22049,2020-11-22,0.9,6,2
22051,2020-11-22,0.9,68,2
22053,2020-11-22,0.9,86,2
22055,2020-11-22,0.9,11,1
22057,2020-11-22,0.9,46,2
22059,2020-11-22,0.9,55,4
22061,2020-11-22,0.9,26,1
22063,2020-11-22,0.9,44,3
22065,2020-11-22,0.9,33,4
22067,2020-11-22,0.9,79,3
22069,2020-11-22,0.9,79,4
22071,2020-11-22,0.9,72,2
22073,2020-11-22,0.9,29,1
22075,2020-11-22,0.9,30,4
22077,2020-11-22,0.9,79,3
22079,2020-11-22,0.9,16,2
22081,2020-11-22,0.9,31,4
22083,2020-11-22,0.9,79,4
22085,2020-11-22,0.9,56,2
22087,2020-11-22,0.9,49,1
22089,2020-11-22,0.9,99,2
22091,2020-11-22,0.9,56,2
22093,2020-11-22,0.9,33,2
22095,2020-11-22,0.9,91,1
22097,2020-11-22,0.9,75,4
22099,2020-11-22,0.9,10,2
22101,2020-11-22,0.9,52,1
22103,2020-11-22,0.9,74,1
22105,2020-11-22,0.9,48,2
22107,2020-11-22,0.9,32,2
22109,2020-11-22,0.9,61,4
22111,2020-11-22,0.9,67,2
22113,2020-11-22,0.9,80,2
22115,2020-11-22,0.9,94,2
22117,2020-11-22,0.9,24,1
22119,2020-11-22,0.9,25,3
22121,2020-11-22,0.9,94,4
22123,2020-11-22,0.9,21,1
22125,2020-11-22,0.9,37,1
22127,2020-11-22,0.9,98,1
23001,2020-11-22,0.9,91,2
23003,2020-11-22,0.9,14,4
23005,2020-11-22,0.9,48,3
23007,2020-11-22,0.9,25,1
23009,2020-11-22,0.9,44,2
23011,2020-11-22,0.9,87,3
23013,2020-11-22,0.9,34,3
23015,2020-11-22,0.9,86,3
23017,2020-11-22,0.9,83,1
23019,2020-11-22,0.9,78,4
23021,2020-11-22,0.9,75,3
23023,2020-11-22,0.9,95,4
23025,2020-11-22,0.9,85,3
23027,2020-11-22,0.9,54,1
23029,2020-11-22,0.9,15,2
23031,2020-11-22,0.9,53,2
24001,2020-11-22,0.9,9,2
24003,2020-11-22,0.9,22,3
24005,2020-11-22,0.9,20,3
24009,2020-11-22,0.9,0,4
24011,2020-11-22,0.9,60,4
24013,2020-11-22,0.9,12,2
24015,2020-11-22,0.9,63,3
24017,2020-11-22,0.9,30,1
24019,2020-11-22,0.9,59,3
24021,2020-11-22,0.9,93,3
24023,2020-11-22,0.9,99,4
24025,2020-11-22,0.9,53,1
24027,2020-11-22,0.9,67,4
24029,2020-11-22,0.9,45,2
24031,2020-11-22,0.9,5,3
24033,2020-11-22,0.9,29,4
24035,2020-11-22,0.9,72,2
24037,2020-11-22,0.9,80,1
24039,2020-11-22,0.9,1,2
24041,2020-11-22,0.9,5,4
24043,2020-11-22,0.9,48,1
24045,2020-11-22,0.9,16,2
24047,2020-11-22,0.9,83,2
24510,2020-11-22,0.9,26,4
25001,2020-11-22,0.9,52,1
25003,2020-11-22,0.9,18,4
25005,2020-11-22,0.9,19,4
25007,2020-11-22,0.9,97,4
25009,2020-11-22,0.9,97,2
25011,2020-11-22,0.9,66,3
25013,2020-11-22,0.9,9,1
25015,2020-11-22,0.9,31,1
25017,2020-11-22,0.9,40,2
25019,2020-11-22,0.9,35,3
25021,2020-11-22,0.9,96,2
25023,2020-11-22,0.9,100,3
25025,2020-11-22,0.9,56,2
25027,2020-11-22,0.9,68,1
26001,2020-11-22,0.9,73,2
26003,2020-11-22,0.9,72,3
26005,2020-11-22,0.9,93,2
26007,2020-11-22,0.9,90,3
26009,2020-11-22,0.9,48,1
26011,2020-11-22,0.9,11,1
26013,2020-11-22,0.9,37,3
26015,2020-11-22,0.9,2,3
26017,2020-11-22,0.9,34,4
26019,2020-11-22,0.9,60,3
26021,2020-11-22,0.9,15,3
26023,2020-11-22,0.9,37,1
26025,2020-11-22,0.9,94,1
26027,2020-11-22,0.9,46,1
26029,2020-11-22,0.9,28,3
26031,2020-11-22,0.9,82,1
26033,2020-11-22,0.9,57,2
26035,2020-11-22,0.9,71,4
26037,2020-11-22,0.9,93,2
26039,2020-11-22,0.9,83,2
26041,2020-11-22,0.9,65,3
26043,2020-11-22,0.9,78,2
26045,2020-11-22,0.9,24,4
26047,2020-11-22,0.9,1,1
26049,2020-11-22,0.9,47,1
26051,2020-11-22,0.9,8,1
26053,2020-11-22,0.9,92,4
26055,2020-11-22,0.9,79,2
26057,2020-11-22,0.9,16,1
26059,2020-11-22,0.9,81,4
26061,2020-11-22,0.9,41,1
26063,2020-11-22,0.9,35,4
26065,2020-11-22,0.9,19,2
26067,2020-11-22,0.9,82,3
26069,2020-11-22,0.9,50,2
26071,2020-11-22,0.9,99,2
26073,2020-11-22,0.9,20,1
26075,2020-11-22,0.9,17,2
26077,2020-11-22,0.9,62,1
26079,2020-11-22,0.9,54,1
26081,2020-11-22,0.9,65,4
26083,2020-11-22,0.9,73,1
26085,2020-11-22,0.9,33,1
26087,2020-11-22,0.9,52,1
26089,2020-11-22,0.9,72,1
26091,2020-11-22,0.9,21,1
26093,2020-11-22,0.9,58,4
26095,2020-11-22,0.9,4,2
26097,2020-11-22,0.9,58,2
26099,2020-11-22,0.9,6,4
26101,2020-11-22,0.9,90,2
26103,2020-11-22,0.9,87,3
26105,2020-11-22,0.9,62,1
26107,2020-11-22,0.9,42,1
26109,2020-11-22,0.9,45,3
26111,2020-11-22,0.9,92,2
26113,2020-11-22,0.9,59,1
26115,2020-11-22,0.9,6,1
26117,2020-11-22,0.9,69,4
26119,2020-11-22,0.9,27,1
26121,2020-11-22,0.9,63,4
26123,2020-11-22,0.9,77,3
26125,2020-11-22,0.9,14,3
26127,2020-11-22,0.9,35,2
26129,2020-11-22,0.9,54,2
26131,2020-11-22,0.9,83,1
26133,2020-11-22,0.9,32,2
26135,2020-11-22,0.9,93,4
26137,2020-11-22,0.9,92,1
26139,2020-11-22,0.9,53,1
26141,2020-11-22,0.9,99,1
26143,2020-11-22,0.9,19,3
26145,2020-11-22,0.9,94,2
26147,2020-11-22,0.9,75,3
26149,2020-11-22,0.9,27,4
26151,2020-11-22,0.9,66,4
26153,2020-11-22,0.9,86,3
26155,2020-11-22,0.9,12,4
26157,2020-11-22,0.9,18,2
26159,2020-11-22,0.9,25,4
26161,2020-11-22,0.9,69,4
26163,2020-11-22,0.9,31,4
26165,2020-11-22,0.9,71,1
27001,2020-11-22,0.9,30,4
27003,2020-11-22,0.9,43,4
27005,2020-11-22,0.9,42,2
27007,2020-11-22,0.9,50,4
27009,2020-11-22,0.9,58,3
27011,2020-11-22,0.9,85,4
27013,2020-11-22,0.9,57,1
27015,2020-11-22,0.9,76,4
27017,2020-11-22,0.9,57,1
27019,2020-11-22,0.9,85,4
27021,2020-11-22,0.9,9,2
27023,2020-11-22,0.9,88,4
27025,2020-11-22,0.9,43,1
27027,2020-11-22,0.9,70,2
27029,2020-11-22,0.9,94,2
27031,2020-11-22,0.9,95,4
27033,2020-11-22,0.9,72,1
27035,2020-11-22,0.9,83,3
27037,2020-11-22,0.9,34,4
27039,2020-11-22,0.9,22,1
27041,2020-11-22,0.9,33,3
27043,2020-11-22,0.9,86,3
27045,2020-11-22,0.9,61,2
27047,2020-11-22,0.9,6,1
27049,2020-11-22,0.9,64,1
27051,2020-11-22,0.9,9,3
27053,2020-11-22,0.9,74,2
27055,2020-11-22,0.9,6,2
27057,2020-11-22,0.9,70,4
27059,2020-11-22,0.9,73,4
27061,2020-11-22,0.9,28,2
27063,2020-11-22,0.9,21,2
27065,2020-11-22,0.9,74,1
27067,2020-11-22,0.9,43,1
27069,2020-11-22,0.9,46,1
27071,2020-11-22,0.9,51,1
27073,2020-11-22,0.9,69,1
27075,2020-11-22,0.9,95,2
27077,2020-11-22,0.9,63,3
27079,2020-11-22,0.9,28,4
27081,2020-11-22,0.9,22,4
27083,2020-11-22,0.9,9,3
27085,2020-11-22,0.9,56,3
27087,2020-11-22,0.9,1,3
27089,2020-11-22,0.9,57,1
27091,2020-11-22,0.9,18,1
27093,2020-11-22,0.9,1,1
27095,2020-11-22,0.9,59,4
27097,2020-11-22,0.9,23,2
27099,2020-11-22,0.9,71,3
27101,2020-11-22,0.9,72,4
27103,2020-11-22,0.9,34,1
27105,2020-11-22,0.9,20,2
27107,2020-11-22,0.9,92,4
27109,2020-11-22,0.9,82,2
27111,2020-11-22,0.9,98,2
27113,2020-11-22,0.9,36,1
27115,2020-11-22,0.9,51,1
27117,2020-11-22,0.9,100,1
27119,2020-11-22,0.9,54,4
27121,2020-11-22,0.9,20,3
27123,2020-11-22,0.9,66,4
27125,2020-11-22,0.9,26,2
27127,2020-11-22,0.9,1,2
27129,2020-11-22,0.9,2,2
27131,2020-11-22,0.9,11,1
27133,2020-11-22,0.9,0,1
27135,2020-11-22,0.9,98,2
27137,2020-11-22,0.9,17,1
27139,2020-11-22,0.9,99,1
27141,2020-11-22,0.9,65,3
27143,2020-11-22,0.9,70,3
27145,2020-11-22,0.9,17,2
27147,2020-11-22,0.9,57,1
27149,2020-11-22,0.9,17,4
27151,2020-11-22,0.9,34,2
27153,2020-11-22,0.9,54,4
27155,2020-11-22,0.9,19,3
27157,2020-11-22,0.9,16,4
27159,2020-11-22,0.9,30,3
27161,2020-11-22,0.9,90,2
27163,2020-11-22,0.9,7,2
27165,2020-11-22,0.9,42,3
27167,2020-11-22,0.9,88,1
27169,2020-11-22,0.9,53,2
27171,2020-11-22,0.9,64,1
27173,2020-11-22,0.9,11,1
28001,2020-11-22,0.9,67,3
28003,2020-11-22,0.9,42,1
28005,2020-11-22,0.9,75,1
28007,2020-11-22,0.9,87,4
28009,2020-11-22,0.9,48,4
28011,2020-11-22,0.9,72,2
28013,2020-11-22,0.9,73,1
28015,2020-11-22,0.9,65,4
28017,2020-11-22,0.9,63,1
28019,2020-11-22,0.9,83,1
28021,2020-11-22,0.9,29,3
28023,2020-11-22,0.9,99,3
28025,2020-11-22,0.9,96,2
28027,2020-11-22,0.9,76,1
28029,2020-11-22,0.9,70,2
28031,2020-11-22,0.9,8,1
28033,2020-11-22,0.9,89,2
28035,2020-11-22,0.9,36,2
28037,2020-11-22,0.9,63,3
28039,2020-11-22,0.9,79,1
28041,2020-11-22,0.9,28,2
28043,2020-11-22,0.9,66,2
28045,2020-11-22,0.9,84,2
28047,2020-11-22,0.9,50,3
28049,2020-11-22,0.9,9,2
28051,2020-11-22,0.9,38,4
28053,2020-11-22,0.9,32,2
28055,2020-11-22,0.9,47,3
28057,2020-11-22,0.9,97,4
28059,2020-11-22,0.9,23,3
28061,2020-11-22,0.9,71,1
28063,2020-11-22,0.9,6,2
28065,2020-11-22,0.9,30,4
28067,2020-11-22,0.9,82,1
28069,2020-11-22,0.9,13,1
28071,2020-11-22,0.9,3,1
28073,2020-11-22,0.9,37,4
28075,2020-11-22,0.9,5,1
28077,2020-11-22,0.9,68,2
28079,2020-11-22,0.9,64,4
28081,2020-11-22,0.9,62,1
28083,2020-11-22,0.9,44,2
28085,2020-11-22,0.9,27,3
28087,2020-11-22,0.9,46,2
28089,2020-11-22,0.9,22,2
28091,2020-11-22,0.9,69,4
28093,2020-11-22,0.9,51,1
28095,2020-11-22,0.9,6,4
28097,2020-11-22,0.9,34,2
28099,2020-11-22,0.9,49,2
28101,2020-11-22,0.9,85,1
28103,2020-11-22,0.9,82,3
28105,2020-11-22,0.9,98,1
28107,2020-11-22,0.9,40,3
28109,2020-11-22,0.9,25,3
28111,2020-11-22,0.9,71,3
28113,2020-11-22,0.9,11,1
28115,2020-11-22,0.9,19,3
28117,2020-11-22,0.9,93,2
28119,2020-11-22,0.9,83,1
28121,2020-11-22,0.9,52,3
28123,2020-11-22,0.9,4,1
28125,2020-11-22,0.9,12,1
28127,2020-11-22,0.9,79,1
28129,2020-11-22,0.9,70,3
28131,2020-11-22,0.9,58,2
28133,2020-11-22,0.9,80,4
28135,2020-11-22,0.9,51,1
28137,2020-11-22,0.9,54,2
28139,2020-11-22,0.9,50,2
28141,2020-11-22,0.9,83,4
28143,2020-11-22,0.9,85,1
28145,2020-11-22,0.9,78,3
28147,2020-11-22,0.9,29,3
28149,2020-11-22,0.9,97,3
28151,2020-11-22,0.9,23,2
28153,2020-11-22,0.9,37,2
28155,2020-11-22,0.9,36,2
28157,2020-11-22,0.9,78,3
28159,2020-11-22,0.9,8,3
28161,2020-11-22,0.9,29,3
28163,2020-11-22,0.9,59,2
29001,2020-11-22,0.9,25,4
29003,2020-11-22,0.9,82,2
29005,2020-11-22,0.9,48,1
29007,2020-11-22,0.9,4,3
29009,2020-11-22,0.9,73,4
29011,2020-11-22,0.9,77,4
29013,2020-11-22,0.9,82,3
29015,2020-11-22,0.9,36,2
29017,2020-11-22,0.9,57,1
29019,2020-11-22,0.9,7,4
29021,2020-11-22,0.9,39,2
29023,2020-11-22,0.9,17,4
29025,2020-11-22,0.9,36,4
29027,2020-11-22,0.9,58,3
29029,2020-11-22,0.9,54,3
29031,2020-11-22,0.9,41,2
29033,2020-11-22,0.9,93,4
29035,2020-11-22,0.9,33,4
29037,2020-11-22,0.9,30,3
29039,2020-11-22,0.9,50,2
29041,2020-11-22,0.9,27,3
29043,2020-11-22,0.9,1,4
29045,2020-11-22,0.9,26,4
29047,2020-11-22,0.9,67,3
29049,2020-11-22,0.9,11,2
29051,2020-11-22,0.9,53,2
29053,2020-11-22,0.9,5,2
29055,2020-11-22,0.9,97,3
29057,2020-11-22,0.9,92,3
29059,2020-11-22,0.9,64,3
29061,2020-11-22,0.9,88,1
29063,2020-11-22,0.9,70,3
29065,2020-11-22,0.9,42,3
29067,2020-11-22,0.9,21,4
29069,2020-11-22,0.9,88,1
29071,2020-11-22,0.9,33,2
29073,2020-11-22,0.9,96,2
29075,2020-11-22,0.9,56,4
29077,2020-11-22,0.9,10,1
29079,2020-11-22,0.9,12,4
29081,2020-11-22,0.9,28,2
29083,2020-11-22,0.9,1,4
29085,2020-11-22,0.9,54,2
29087,2020-11-22,0.9,98,4
29089,2020-11-22,0.9,55,4
29091,2020-11-22,0.9,55,4
29093,2020-11-22,0.9,49,2
29095,2020-11-22,0.9,38,4
29097,2020-11-22,0.9,83,2
29099,2020-11-22,0.9,20,2
29101,2020-11-22,0.9,8,1
29103,2020-11-22,0.9,30,1
29105,2020-11-22,0.9,3,2
29107,2020-11-22,0.9,58,4
